date,temperature,humidity,rainfall
2015-05-01,16.9,80.93,0.0
2015-05-02,16.75,80.13,0.0
2015-05-03,17.52,75.82,0.0
2015-05-04,19.53,75.27,0.0
2015-05-05,20.09,76.01,0.0
2015-05-06,21.2,73.91,0.0
2015-05-07,21.75,71.24,0.0
2015-05-08,22.08,71.52,0.0
2015-05-09,21.53,68.63,0.0
2015-05-10,21.79,47.85,0.0
2015-05-11,17.87,62.12,0.2
2015-05-12,21.02,38.91,0.0
2015-05-13,19.55,61.39,0.0
2015-05-14,19.52,75.59,0.0
2015-05-15,20.41,67.1,0.0
2015-05-16,21.59,61.51,0.0
2015-05-17,21.89,52.26,0.0
2015-05-18,21.68,66.98,0.0
2015-05-19,19.46,81.28,7.6
2015-05-20,19.13,83.82,5.0
2015-05-21,19.75,84.53,0.0
2015-05-22,22.01,72.55,0.0
2015-05-23,20.62,72.84,1.0
2015-05-24,18.2,73.5,0.0
2015-05-25,18.92,70.95,0.0
2015-05-26,19.37,73.42,0.0
2015-05-27,19.22,79.85,0.0
2015-05-28,18.04,79.74,2.6
2015-05-29,19.83,60.99,0.0
2015-05-30,19.27,69.38,0.0
2015-05-31,20.26,72.33,0.0
2015-06-01,21.19,66.69,0.0
2015-06-02,22.68,62.05,0.0
2015-06-03,23.06,59.78,0.0
2015-06-04,22.99,60.6,0.0
2015-06-05,24.84,54.67,0.0
2015-06-06,24.26,58.64,0.0
2015-06-07,24.36,47.92,0.4
2015-06-08,23.79,57.42,18.2
2015-06-09,19.75,89.74,35.6
2015-06-10,20.32,86.88,3.8
2015-06-11,21.95,78.24,0.0
2015-06-12,25.09,65.99,0.0
2015-06-13,24.27,76.21,2.8
2015-06-14,25.1,71.09,0.0
2015-06-15,24.77,69.19,0.0
2015-06-16,25.15,78.19,0.0
2015-06-17,25.22,73.03,0.0
2015-06-18,21.9,79.15,6.4
2015-06-19,22.38,72.02,0.2
2015-06-20,22.71,76.63,0.0
2015-06-21,22.64,76.17,3.2
2015-06-22,23.27,65.03,0.0
2015-06-23,22.06,68.54,0.0
2015-06-24,21.97,70.24,0.0
2015-06-25,23.59,71.82,0.0
2015-06-26,23.27,63.76,0.0
2015-06-27,22.58,58.03,0.0
2015-06-28,21.82,68.99,0.0
2015-06-29,22.42,71.47,2.0
2015-06-30,21.78,76.16,14.0
2015-07-01,21.69,72.81,6.0
2015-07-02,24.03,67.56,0.2
2015-07-03,25.72,67.84,0.0
2015-07-04,27.05,60.27,0.0
2015-07-05,25.95,67.26,0.0
2015-07-06,26.1,75.16,0.0
2015-07-07,27.75,67.53,0.0
2015-07-08,27.67,65.5,0.0
2015-07-09,27.02,70.36,0.0
2015-07-10,25.58,74.93,0.8
2015-07-11,26.07,75.2,0.0
2015-07-12,26.89,69.71,0.0
2015-07-13,26.81,65.26,0.0
2015-07-14,25.83,71.75,0.0
2015-07-15,28.97,62.42,0.0
2015-07-16,28.92,56.72,0.0
2015-07-17,29.11,53.24,0.0
2015-07-18,29.85,52.69,0.0
2015-07-19,32.48,30.11,0.0
2015-07-20,28.63,58.49,0.0
2015-07-21,31.58,57.72,0.0
2015-07-22,33.66,34.42,0.0
2015-07-23,32.37,36.78,0.0
2015-07-24,28.33,64.48,0.0
2015-07-25,27.74,71.0,0.0
2015-07-26,26.58,72.69,14.8
2015-07-27,27.46,75.88,0.0
2015-07-28,28.69,77.76,0.0
2015-07-29,29.97,71.74,0.0
2015-07-30,29.38,73.48,0.0
2015-07-31,29.64,72.14,0.0
2015-08-01,30.78,58.4,0.0
2015-08-02,30.9,57.37,0.0
2015-08-03,30.07,57.72,0.0
2015-08-04,26.63,61.99,6.8
2015-08-05,25.85,71.55,1.0
2015-08-06,31.42,40.02,0.0
2015-08-07,30.52,39.68,1.6
2015-08-08,30.15,34.8,0.2
2015-08-09,29.33,45.45,0.0
2015-08-10,25.88,71.15,1.4
2015-08-11,26.06,71.59,0.0
2015-08-12,26.2,72.47,0.0
2015-08-13,27.69,66.1,0.0
2015-08-14,27.75,62.33,0.2
2015-08-15,27.69,66.25,0.0
2015-08-16,27.4,68.49,2.2
2015-08-17,25.7,73.99,23.0
2015-08-18,25.89,70.72,0.0
2015-08-19,26.67,67.0,0.0
2015-08-20,25.89,71.47,0.0
2015-08-21,26.84,61.24,0.0
2015-08-22,25.67,65.12,0.0
2015-08-23,25.06,66.46,0.0
2015-08-24,25.97,62.57,0.0
2015-08-25,26.54,63.52,0.0
2015-08-26,27.15,63.03,0.0
2015-08-27,27.98,53.44,0.0
2015-08-28,27.06,55.17,0.0
2015-08-29,28.47,51.1,0.0
2015-08-30,33.53,23.49,0.0
2015-08-31,33.12,32.03,0.0
2015-09-01,28.43,46.87,0.0
2015-09-02,26.22,66.67,0.0
2015-09-03,26.61,74.58,0.0
2015-09-04,27.28,76.67,0.0
2015-09-05,27.38,69.05,0.0
2015-09-06,27.19,70.3,0.0
2015-09-07,27.06,63.6,0.0
2015-09-08,25.77,58.39,0.0
2015-09-09,23.01,73.52,10.6
2015-09-10,24.07,82.5,23.0
2015-09-11,23.84,80.78,2.0
2015-09-12,22.9,69.12,0.0
2015-09-13,23.87,65.56,0.0
2015-09-14,24.13,69.17,0.0
2015-09-15,24.64,73.24,0.0
2015-09-16,25.17,76.33,0.0
2015-09-17,26.03,79.31,0.0
2015-09-18,26.95,75.15,0.0
2015-09-19,27.81,64.83,0.0
2015-09-20,25.85,73.64,40.6
2015-09-21,18.89,90.67,12.4
2015-09-22,22.15,73.03,0.2
2015-09-23,22.85,76.41,0.0
2015-09-24,21.57,87.01,19.2
2015-09-25,19.71,93.8,49.2
2015-09-26,18.8,98.51,45.4
2015-09-27,20.1,82.98,0.2
2015-09-28,21.11,80.27,0.0
2015-09-29,21.16,77.52,0.0
2015-09-30,22.17,65.93,0.0
2015-10-01,22.53,46.52,0.0
2015-10-02,20.36,53.99,0.0
2015-10-03,19.05,69.07,0.0
2015-10-04,20.68,80.83,0.0
2015-10-05,20.77,81.12,0.0
2015-10-06,20.32,80.86,0.0
2015-10-07,19.51,87.85,22.6
2015-10-08,19.51,84.1,0.0
2015-10-09,20.36,79.06,0.0
2015-10-10,19.57,88.15,26.8
2015-10-11,22.11,84.7,25.2
2015-10-12,20.07,79.82,0.2
2015-10-13,17.34,80.46,0.0
2015-10-14,18.07,77.77,0.0
2015-10-15,18.95,79.2,0.0
2015-10-16,17.69,94.44,12.4
2015-10-17,19.4,93.0,7.4
2015-10-18,20.12,88.06,0.0
2015-10-19,21.21,85.63,0.0
2015-10-20,21.08,83.56,4.6
2015-10-21,20.24,87.74,6.6
2015-10-22,18.3,95.23,91.8
2015-10-23,18.02,74.89,0.0
2015-10-24,17.48,54.29,0.0
2015-10-25,16.2,61.58,0.0
2015-10-26,13.94,74.43,0.0
2015-10-27,14.33,74.33,0.0
2015-10-28,14.31,74.69,0.0
2015-10-29,14.11,69.6,0.0
2015-10-30,16.83,44.77,0.0
2015-10-31,17.1,44.36,0.0
2015-11-01,15.84,42.89,0.0
2015-11-02,15.12,49.82,0.0
2015-11-03,11.58,65.11,0.0
2015-11-04,12.43,64.51,0.0
2015-11-05,12.23,74.62,0.0
2015-11-06,12.73,76.81,0.0
2015-11-07,12.81,73.44,0.0
2015-11-08,13.03,72.19,0.0
2015-11-09,13.44,79.99,0.0
2015-11-10,14.66,82.94,0.0
2015-11-11,15.58,78.75,0.0
2015-11-12,15.78,82.14,0.0
2015-11-13,15.31,85.58,0.0
2015-11-14,14.41,89.52,0.4
2015-11-15,14.78,86.05,0.4
2015-11-16,14.25,87.19,0.0
2015-11-17,14.63,78.86,0.2
2015-11-18,14.26,87.45,0.0
2015-11-19,13.82,86.06,0.2
2015-11-20,15.83,87.19,0.2
2015-11-21,16.15,95.35,10.0
2015-11-22,18.55,83.96,38.2
2015-11-23,15.97,95.06,2.8
2015-11-24,17.51,83.67,28.2
2015-11-25,13.0,92.95,103.2
2015-11-26,11.91,92.6,25.2
2015-11-27,11.81,91.11,81.0
2015-11-28,11.5,92.66,18.4
2015-11-29,10.58,82.02,0.0
2015-11-30,9.09,77.43,0.0
2015-12-01,8.85,83.88,0.0
2015-12-02,9.76,84.12,0.0
2015-12-03,10.87,79.85,0.0
2015-12-04,11.13,83.75,0.0
2015-12-05,10.14,82.51,0.2
2015-12-06,9.63,85.15,0.0
2015-12-07,9.33,86.07,0.2
2015-12-08,8.81,84.62,0.2
2015-12-09,8.64,80.22,0.0
2015-12-10,9.02,78.6,0.0
2015-12-11,10.52,64.41,0.2
2015-12-12,8.72,59.06,0.0
2015-12-13,6.1,71.42,0.0
2015-12-14,6.8,78.38,0.0
2015-12-15,7.09,77.3,0.0
2015-12-16,8.25,66.49,0.0
2015-12-17,11.67,44.11,0.0
2015-12-18,9.27,55.19,0.0
2015-12-19,6.27,69.01,0.0
2015-12-20,9.01,66.47,0.0
2015-12-21,7.5,74.17,0.0
2015-12-22,7.46,80.58,0.0
2015-12-23,7.62,78.43,0.0
2015-12-24,7.86,83.74,0.0
2015-12-25,7.98,86.8,0.0
2015-12-26,8.68,75.29,0.2
2015-12-27,8.0,73.35,0.0
2015-12-28,8.12,77.96,0.0
2015-12-29,8.11,84.49,0.0
2015-12-30,9.07,67.82,0.0
2015-12-31,6.0,44.28,0.0
2016-01-01,2.41,61.07,0.0
2016-01-02,5.7,69.14,0.0
2016-01-03,8.58,96.79,119.2
2016-01-04,10.1,95.42,49.4
2016-01-05,13.94,99.0,25.4
2016-01-06,15.55,93.94,18.2
2016-01-07,9.78,84.22,6.6
2016-01-08,8.74,83.88,0.0
2016-01-09,11.05,93.97,0.6
2016-01-10,13.45,97.78,14.8
2016-01-11,13.98,90.47,0.2
2016-01-12,14.03,92.24,0.2
2016-01-13,10.12,91.19,5.4
2016-01-14,7.27,84.31,0.2
2016-01-15,9.78,97.92,41.0
2016-01-16,12.76,96.76,84.8
2016-01-17,7.8,94.78,24.4
2016-01-18,5.02,70.26,0.0
2016-01-19,3.9,65.44,0.2
2016-01-20,6.56,78.83,6.0
2016-01-21,5.98,82.25,0.0
2016-01-22,7.77,75.72,0.0
2016-01-23,5.69,63.26,0.0
2016-01-24,3.39,66.76,0.0
2016-01-25,5.01,66.77,0.0
2016-01-26,6.65,75.12,0.0
2016-01-27,9.32,82.41,0.0
2016-01-28,9.4,88.97,0.0
2016-01-29,8.98,93.64,0.0
2016-01-30,9.2,80.12,0.2
2016-01-31,8.85,88.62,0.0
2016-02-01,12.82,86.43,0.0
2016-02-02,11.56,80.84,0.0
2016-02-03,11.82,83.94,0.0
2016-02-04,12.36,95.05,15.0
2016-02-05,9.67,59.24,0.0
2016-02-06,7.43,50.16,0.0
2016-02-07,6.41,75.1,0.0
2016-02-08,8.0,80.3,0.0
2016-02-09,8.76,94.81,5.2
2016-02-10,12.46,93.95,13.4
2016-02-11,11.23,85.9,19.8
2016-02-12,13.04,98.58,53.4
2016-02-13,14.69,97.43,56.4
2016-02-14,15.04,98.36,55.0
2016-02-15,18.08,72.85,1.4
2016-02-16,17.42,60.67,0.0
2016-02-17,15.88,76.35,0.0
2016-02-18,17.34,64.13,12.4
2016-02-19,14.91,84.72,0.4
2016-02-20,11.81,80.83,0.4
2016-02-21,10.63,70.42,0.0
2016-02-22,10.96,79.94,0.0
2016-02-23,13.19,80.65,0.0
2016-02-24,13.8,88.38,0.8
2016-02-25,12.58,85.02,0.2
2016-02-26,11.55,90.26,5.8
2016-02-27,12.69,83.91,0.2
2016-02-28,15.03,67.87,0.0
2016-02-29,15.61,74.16,0.0
2016-03-01,13.83,76.83,1.0
2016-03-02,11.84,87.46,15.2
2016-03-03,10.09,91.31,17.8
2016-03-04,7.76,94.33,18.8
2016-03-05,9.14,80.66,0.4
2016-03-06,12.44,76.87,0.0
2016-03-07,13.23,80.53,17.4
2016-03-08,10.82,82.22,0.0
2016-03-09,11.27,81.87,0.0
2016-03-10,9.57,87.43,4.8
2016-03-11,9.96,88.65,2.8
2016-03-12,13.14,69.15,25.0
2016-03-13,12.16,77.9,2.4
2016-03-14,12.19,72.85,1.0
2016-03-15,10.11,89.86,1.8
2016-03-16,11.7,70.69,0.0
2016-03-17,12.43,62.94,0.4
2016-03-18,11.21,90.53,7.8
2016-03-19,12.81,83.48,3.8
2016-03-20,12.64,81.06,0.0
2016-03-21,12.8,78.85,0.0
2016-03-22,15.81,66.51,0.0
2016-03-23,17.97,63.0,14.0
2016-03-24,12.73,90.28,12.0
2016-03-25,11.1,75.07,0.6
2016-03-26,9.38,69.58,0.0
2016-03-27,9.69,81.13,0.4
2016-03-28,9.89,78.15,0.0
2016-03-29,11.09,88.57,0.2
2016-03-30,13.77,83.21,0.0
2016-03-31,14.38,79.28,0.0
2016-04-01,14.06,84.1,0.0
2016-04-02,14.39,86.79,0.0
2016-04-03,16.37,79.85,0.2
2016-04-04,16.92,79.81,0.0
2016-04-05,16.55,81.28,0.0
2016-04-06,17.53,77.03,0.0
2016-04-07,20.57,59.21,0.0
2016-04-08,18.52,70.06,1.0
2016-04-09,16.53,90.3,8.2
2016-04-10,13.62,88.35,20.4
2016-04-11,14.18,83.96,0.0
2016-04-12,15.35,83.85,0.0
2016-04-13,16.38,81.76,0.0
2016-04-14,17.95,72.5,0.0
2016-04-15,16.54,78.17,0.0
2016-04-16,16.88,79.49,0.2
2016-04-17,17.38,76.17,0.0
2016-04-18,17.73,71.33,0.0
2016-04-19,19.57,67.32,0.0
2016-04-20,18.14,73.3,0.0
2016-04-21,19.07,54.96,0.0
2016-04-22,17.2,75.67,0.0
2016-04-23,18.08,81.59,0.0
2016-04-24,16.42,84.52,8.6
2016-04-25,14.97,82.15,9.4
2016-04-26,13.09,73.15,0.8
2016-04-27,13.25,75.42,0.0
2016-04-28,17.04,75.58,0.0
2016-04-29,17.69,82.53,1.0
2016-04-30,19.15,75.26,0.0
2016-05-01,17.66,81.37,9.2
2016-05-02,15.95,91.03,18.8
2016-05-03,13.69,84.49,11.0
2016-05-04,14.65,84.92,2.6
2016-05-05,16.2,73.53,0.0
2016-05-06,15.9,75.74,0.0
2016-05-07,16.59,76.51,0.0
2016-05-08,16.93,74.67,0.0
2016-05-09,18.34,69.86,0.0
2016-05-10,17.94,75.58,0.0
2016-05-11,19.03,73.55,0.0
2016-05-12,18.35,89.09,10.4
2016-05-13,20.02,80.99,0.2
2016-05-14,17.9,76.33,0.0
2016-05-15,16.72,84.07,0.4
2016-05-16,18.1,81.94,3.2
2016-05-17,17.86,71.8,0.0
2016-05-18,17.87,73.41,0.0
2016-05-19,16.14,81.65,0.0
2016-05-20,15.54,93.8,12.2
2016-05-21,15.2,89.92,39.4
2016-05-22,17.9,74.31,0.0
2016-05-23,18.37,71.6,0.0
2016-05-24,17.91,75.06,0.0
2016-05-25,18.27,66.33,0.0
2016-05-26,19.06,77.9,0.0
2016-05-27,20.74,80.75,0.0
2016-05-28,21.8,78.02,0.0
2016-05-29,21.97,67.96,0.0
2016-05-30,22.91,63.11,0.0
2016-05-31,21.55,76.74,0.0
2016-06-01,21.11,80.41,0.0
2016-06-02,21.87,75.97,0.0
2016-06-03,21.49,75.9,0.0
2016-06-04,21.11,75.32,0.0
2016-06-05,20.91,80.06,0.0
2016-06-06,22.08,79.1,0.0
2016-06-07,21.59,79.54,1.8
2016-06-08,21.95,71.42,19.6
2016-06-09,21.4,78.37,0.0
2016-06-10,21.32,78.73,0.0
2016-06-11,22.11,76.5,0.0
2016-06-12,22.06,76.25,0.0
2016-06-13,20.33,88.98,46.6
2016-06-14,21.05,82.32,0.0
2016-06-15,22.24,78.69,0.0
2016-06-16,24.56,73.85,0.0
2016-06-17,26.91,68.2,0.0
2016-06-18,27.2,71.6,0.0
2016-06-19,24.84,74.33,0.0
2016-06-20,25.82,77.9,0.0
2016-06-21,27.11,81.15,0.0
2016-06-22,33.06,37.34,0.0
2016-06-23,33.97,33.05,0.0
2016-06-24,33.29,36.33,0.0
2016-06-25,28.55,52.9,0.0
2016-06-26,23.29,85.03,0.6
2016-06-27,25.11,81.05,0.0
2016-06-28,25.72,78.94,0.2
2016-06-29,25.3,71.03,0.0
2016-06-30,25.33,76.34,0.0
2016-07-01,25.29,81.65,0.0
2016-07-02,25.62,78.34,0.0
2016-07-03,25.68,82.03,0.0
2016-07-04,28.5,69.58,0.0
2016-07-05,28.54,71.05,0.0
2016-07-06,26.89,78.97,0.0
2016-07-07,28.25,67.35,0.0
2016-07-08,28.2,61.99,0.0
2016-07-09,27.0,68.39,0.0
2016-07-10,28.19,65.08,0.0
2016-07-11,28.37,64.44,0.0
2016-07-12,28.6,66.8,0.0
2016-07-13,28.17,74.01,0.0
2016-07-14,27.8,75.58,0.0
2016-07-15,27.21,72.51,0.0
2016-07-16,23.87,65.94,0.0
2016-07-17,23.95,60.06,0.0
2016-07-18,25.3,61.59,0.0
2016-07-19,27.75,45.33,0.0
2016-07-20,27.83,48.05,0.0
2016-07-21,26.9,60.78,0.0
2016-07-22,27.12,64.99,0.0
2016-07-23,26.57,73.19,0.0
2016-07-24,27.79,74.83,0.0
2016-07-25,27.58,79.62,0.2
2016-07-26,28.46,62.26,0.0
2016-07-27,28.31,54.29,0.0
2016-07-28,28.3,63.11,0.0
2016-07-29,27.94,70.05,0.0
2016-07-30,28.8,71.89,0.0
2016-07-31,29.2,71.38,0.0
2016-08-01,29.43,70.34,0.0
2016-08-02,27.98,75.65,0.0
2016-08-03,28.38,72.62,0.0
2016-08-04,30.25,53.09,0.0
2016-08-05,29.54,59.62,0.0
2016-08-06,28.86,68.4,0.0
2016-08-07,28.7,64.13,0.0
2016-08-08,27.48,59.34,0.0
2016-08-09,26.73,64.23,0.0
2016-08-10,27.9,67.56,0.0
2016-08-11,27.6,73.58,0.0
2016-08-12,27.3,65.78,0.0
2016-08-13,27.9,44.45,0.0
2016-08-14,26.1,47.24,0.0
2016-08-15,25.88,59.0,0.0
2016-08-16,26.19,64.7,0.0
2016-08-17,25.11,73.56,0.0
2016-08-18,25.13,68.45,0.0
2016-08-19,26.23,73.4,0.0
2016-08-20,27.34,68.31,0.0
2016-08-21,28.84,60.65,0.0
2016-08-22,27.98,66.08,0.0
2016-08-23,25.46,68.14,0.4
2016-08-24,28.58,49.9,0.0
2016-08-25,28.67,53.2,0.0
2016-08-26,29.6,34.46,0.0
2016-08-27,28.38,38.47,0.0
2016-08-28,25.74,60.38,0.0
2016-08-29,25.64,73.03,0.0
2016-08-30,25.85,76.19,0.0
2016-08-31,26.52,73.58,0.0
2016-09-01,25.62,72.71,0.0
2016-09-02,24.6,73.08,3.0
2016-09-03,24.73,67.99,0.0
2016-09-04,25.73,59.69,0.0
2016-09-05,25.16,68.11,0.0
2016-09-06,20.83,89.53,59.6
2016-09-07,23.63,80.71,43.0
2016-09-08,22.38,81.66,51.4
2016-09-09,22.66,84.78,0.0
2016-09-10,22.73,85.72,14.8
2016-09-11,23.01,81.22,17.8
2016-09-12,22.76,82.58,2.0
2016-09-13,23.33,72.51,0.0
2016-09-14,21.64,80.66,26.6
2016-09-15,22.07,82.9,0.2
2016-09-16,23.83,83.09,0.0
2016-09-17,24.39,82.14,0.0
2016-09-18,22.7,86.8,0.0
2016-09-19,20.23,95.97,97.6
2016-09-20,19.98,84.24,0.4
2016-09-21,20.59,82.6,0.0
2016-09-22,20.31,84.72,4.6
2016-09-23,19.97,67.67,0.0
2016-09-24,18.98,69.92,0.0
2016-09-25,18.29,69.89,0.0
2016-09-26,18.96,71.85,0.0
2016-09-27,20.07,67.66,0.0
2016-09-28,19.98,59.81,0.0
2016-09-29,18.71,74.27,0.0
2016-09-30,19.03,79.07,0.0
2016-10-01,19.3,80.49,0.0
2016-10-02,20.15,81.74,0.0
2016-10-03,21.94,83.72,0.0
2016-10-04,20.69,80.82,0.0
2016-10-05,18.94,70.53,0.0
2016-10-06,16.81,78.38,0.0
2016-10-07,15.62,88.11,37.6
2016-10-08,17.81,84.29,4.8
2016-10-09,16.69,81.94,0.2
2016-10-10,15.47,99.88,51.6
2016-10-11,16.85,96.62,53.4
2016-10-12,17.24,82.3,8.6
2016-10-13,14.36,80.15,0.0
2016-10-14,16.41,76.04,0.0
2016-10-15,18.58,80.89,0.0
2016-10-16,18.33,82.52,0.0
2016-10-17,20.13,64.91,0.0
2016-10-18,18.11,54.92,0.0
2016-10-19,14.25,83.91,0.0
2016-10-20,16.89,85.15,2.0
2016-10-21,16.85,98.97,9.0
2016-10-22,18.7,93.35,70.2
2016-10-23,19.46,89.01,3.4
2016-10-24,19.63,81.56,0.2
2016-10-25,17.9,82.23,0.0
2016-10-26,16.99,88.49,0.0
2016-10-27,18.79,73.76,0.0
2016-10-28,17.59,49.74,0.2
2016-10-29,17.27,66.65,0.2
2016-10-30,15.82,95.37,5.0
2016-10-31,15.58,66.7,0.0
2016-11-01,12.74,59.43,0.0
2016-11-02,11.49,84.85,0.0
2016-11-03,12.43,97.29,5.8
2016-11-04,17.39,88.52,0.4
2016-11-05,16.22,88.51,0.0
2016-11-06,16.48,90.67,2.2
2016-11-07,19.92,91.84,4.4
2016-11-08,19.68,93.1,33.8
2016-11-09,14.23,96.55,70.4
2016-11-10,12.44,97.12,11.6
2016-11-11,14.22,93.58,4.4
2016-11-12,13.32,98.37,44.8
2016-11-13,10.75,86.12,0.4
2016-11-14,9.9,87.23,0.0
2016-11-15,10.2,94.94,1.8
2016-11-16,9.35,85.37,0.2
2016-11-17,9.19,84.1,0.2
2016-11-18,10.55,83.6,0.0
2016-11-19,11.12,84.24,0.0
2016-11-20,11.03,84.44,0.0
2016-11-21,11.34,79.21,0.0
2016-11-22,10.08,83.23,0.0
2016-11-23,10.27,82.81,0.0
2016-11-24,10.44,86.53,0.0
2016-11-25,10.59,92.01,0.2
2016-11-26,11.67,99.94,18.8
2016-11-27,14.02,96.75,13.6
2016-11-28,12.09,94.81,13.8
2016-11-29,10.06,82.03,1.4
2016-11-30,7.1,56.67,2.6
2016-12-01,3.36,73.86,0.0
2016-12-02,6.83,81.01,0.0
2016-12-03,12.08,90.53,5.0
2016-12-04,11.93,94.03,0.2
2016-12-05,13.24,65.03,0.0
2016-12-06,9.49,93.79,1.4
2016-12-07,12.52,74.81,0.0
2016-12-08,10.48,62.58,0.0
2016-12-09,6.96,84.77,0.0
2016-12-10,7.63,84.53,0.0
2016-12-11,8.2,87.83,0.0
2016-12-12,9.21,93.9,0.8
2016-12-13,9.85,48.27,0.0
2016-12-14,4.61,49.47,0.0
2016-12-15,6.19,77.25,0.0
2016-12-16,8.63,49.06,0.0
2016-12-17,6.64,49.67,0.0
2016-12-18,2.82,66.84,0.0
2016-12-19,4.18,68.83,0.0
2016-12-20,3.57,77.11,0.0
2016-12-21,6.9,54.19,0.0
2016-12-22,5.28,49.94,0.0
2016-12-23,4.97,52.19,0.0
2016-12-24,5.1,66.43,0.0
2016-12-25,4.7,75.62,0.0
2016-12-26,6.35,74.31,0.0
2016-12-27,8.06,77.03,0.0
2016-12-28,8.55,48.41,0.0
2016-12-29,5.7,39.14,0.0
2016-12-30,4.26,36.19,0.0
2016-12-31,2.94,51.4,0.0
2017-01-01,3.95,71.93,0.0
2017-01-02,4.81,80.99,0.0
2017-01-03,6.0,81.35,1.6
2017-01-04,8.35,99.51,14.0
2017-01-05,8.87,97.67,30.8
2017-01-06,5.69,79.22,0.4
2017-01-07,0.67,57.51,0.0
2017-01-08,0.29,50.03,0.0
2017-01-09,1.45,44.86,0.0
2017-01-10,0.97,66.18,0.0
2017-01-11,2.15,97.4,22.8
2017-01-12,2.93,83.62,0.2
2017-01-13,3.81,95.75,11.2
2017-01-14,8.85,91.3,14.4
2017-01-15,6.35,71.97,0.0
2017-01-16,7.12,85.09,29.6
2017-01-17,8.29,86.56,10.4
2017-01-18,8.84,81.64,33.2
2017-01-19,7.69,92.24,13.8
2017-01-20,9.01,66.92,0.0
2017-01-21,5.9,76.06,0.0
2017-01-22,6.97,65.76,0.0
2017-01-23,9.06,55.01,0.0
2017-01-24,8.27,82.51,13.8
2017-01-25,7.73,84.32,0.0
2017-01-26,7.4,80.64,0.0
2017-01-27,6.52,71.63,0.0
2017-01-28,5.9,80.64,0.0
2017-01-29,6.69,91.08,0.8
2017-01-30,8.33,79.85,0.2
2017-01-31,8.1,76.72,0.0
2017-02-01,9.92,89.69,1.4
2017-02-02,11.01,86.36,0.0
2017-02-03,10.59,95.25,12.0
2017-02-04,12.52,98.31,30.8
2017-02-05,14.23,94.77,20.8
2017-02-06,13.84,85.4,27.4
2017-02-07,9.73,88.24,15.6
2017-02-08,9.68,78.67,0.0
2017-02-09,12.14,61.06,0.0
2017-02-10,12.95,45.46,0.0
2017-02-11,11.19,50.14,0.0
2017-02-12,9.1,55.11,0.0
2017-02-13,8.12,54.01,0.0
2017-02-14,6.6,53.77,0.0
2017-02-15,6.16,68.85,0.0
2017-02-16,8.4,71.49,0.0
2017-02-17,8.38,83.69,0.0
2017-02-18,10.73,89.39,1.0
2017-02-19,10.21,99.85,110.4
2017-02-20,9.81,89.69,1.0
2017-02-21,9.04,81.16,0.0
2017-02-22,9.41,80.12,0.0
2017-02-23,9.8,84.23,0.0
2017-02-24,11.38,83.6,0.0
2017-02-25,12.75,88.25,2.8
2017-02-26,14.36,82.15,2.4
2017-02-27,15.74,76.57,0.6
2017-02-28,12.74,87.51,0.0
2017-03-01,11.14,92.74,1.8
2017-03-02,10.38,77.55,0.0
2017-03-03,11.09,81.48,0.0
2017-03-04,12.08,76.19,0.0
2017-03-05,11.8,81.7,0.0
2017-03-06,11.17,96.31,18.0
2017-03-07,10.92,89.35,21.0
2017-03-08,12.56,73.69,1.8
2017-03-09,14.18,61.12,0.0
2017-03-10,12.29,81.76,0.2
2017-03-11,12.5,61.18,0.0
2017-03-12,12.52,63.09,0.0
2017-03-13,9.93,73.99,0.0
2017-03-14,10.24,73.08,0.0
2017-03-15,11.96,75.4,0.0
2017-03-16,10.14,74.72,0.0
2017-03-17,10.56,76.73,0.0
2017-03-18,11.67,82.86,0.0
2017-03-19,12.97,85.85,0.0
2017-03-20,13.78,81.97,0.0
2017-03-21,14.11,83.17,0.0
2017-03-22,15.71,85.67,0.0
2017-03-23,15.33,78.57,0.0
2017-03-24,15.25,78.3,0.0
2017-03-25,14.4,88.07,0.0
2017-03-26,15.63,85.86,0.0
2017-03-27,14.48,72.72,0.0
2017-03-28,14.34,53.48,0.0
2017-03-29,13.28,61.99,0.0
2017-03-30,14.4,69.72,0.0
2017-03-31,17.5,56.4,0.0
2017-04-01,15.28,73.35,0.0
2017-04-02,14.79,69.13,0.0
2017-04-03,12.68,80.48,9.0
2017-04-04,13.43,84.02,0.0
2017-04-05,14.81,77.69,0.0
2017-04-06,14.76,83.17,0.0
2017-04-07,12.63,88.76,1.8
2017-04-08,13.67,64.22,0.0
2017-04-09,14.72,67.5,0.0
2017-04-10,15.68,71.37,0.0
2017-04-11,15.89,75.41,0.0
2017-04-12,15.27,76.01,0.0
2017-04-13,15.83,78.9,0.0
2017-04-14,16.07,82.77,0.0
2017-04-15,15.81,79.22,0.0
2017-04-16,15.23,82.37,0.0
2017-04-17,14.46,93.88,25.2
2017-04-18,14.17,80.72,0.2
2017-04-19,16.61,88.06,7.8
2017-04-20,13.94,62.67,0.0
2017-04-21,11.86,56.47,0.0
2017-04-22,11.72,62.9,0.0
2017-04-23,11.82,75.21,0.0
2017-04-24,13.66,80.03,0.0
2017-04-25,15.27,76.55,0.0
2017-04-26,15.67,69.0,0.0
2017-04-27,16.39,61.78,0.0
2017-04-28,17.5,57.86,0.0
2017-04-29,18.44,61.21,0.0
2017-04-30,19.23,70.44,0.0
2017-05-01,18.5,82.26,0.0
2017-05-02,19.02,84.64,0.0
2017-05-03,18.27,87.02,0.0
2017-05-04,18.65,81.16,0.0
2017-05-05,17.76,79.74,0.0
